year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,11,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",5534.00,1225.00,246.10,26.01,726.13,0.00,226.76,52.00,5.00,75385.00,16713.00,3735.00,34941.00,0.00,19996.00
2022,11,UA,United Air Lines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",30.00,4.00,1.54,0.00,0.20,0.00,2.26,0.00,0.00,345.00,162.00,0.00,22.00,0.00,161.00
2022,11,UA,United Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",31.00,7.00,1.79,0.23,1.10,0.00,3.88,0.00,0.00,567.00,41.00,49.00,96.00,0.00,381.00
2022,11,UA,United Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",666.00,109.00,46.81,0.82,29.67,0.00,31.71,6.00,1.00,5350.00,2034.00,40.00,923.00,0.00,2353.00
2022,11,UA,United Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",81.00,18.00,7.81,0.00,3.41,0.00,6.78,0.00,0.00,1576.00,895.00,0.00,107.00,0.00,574.00
2022,11,UA,United Air Lines Inc.,GEG,"Spokane, WA: Spokane International",63.00,11.00,6.40,0.00,2.30,0.00,2.30,0.00,0.00,510.00,347.00,0.00,98.00,0.00,65.00
2022,11,UA,United Air Lines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,11,UA,United Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",103.00,17.00,5.50,1.72,4.72,0.00,5.06,1.00,0.00,1510.00,351.00,547.00,176.00,0.00,436.00
2022,11,UA,United Air Lines Inc.,GUM,"Guam, TT: Guam International",60.00,3.00,0.78,0.00,0.31,0.00,1.91,1.00,0.00,85.00,29.00,0.00,12.00,0.00,44.00
2022,11,UA,United Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",372.00,36.00,18.32,1.00,11.35,0.00,5.32,1.00,2.00,3291.00,1287.00,571.00,341.00,0.00,1092.00
2022,11,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",2522.00,300.00,105.77,3.60,72.99,0.00,117.64,13.00,0.00,18497.00,6780.00,200.00,2673.00,0.00,8844.00
2022,11,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5187.00,830.00,268.27,14.66,328.66,0.00,218.41,22.00,12.00,51128.00,20190.00,1537.00,11780.00,0.00,17621.00
2022,11,UA,United Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",59.00,17.00,4.51,0.00,5.30,0.00,7.19,0.00,0.00,1900.00,248.00,0.00,280.00,0.00,1372.00
2022,11,UA,United Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",153.00,32.00,13.42,0.20,6.17,0.89,11.32,0.00,0.00,1599.00,568.00,32.00,226.00,89.00,684.00
2022,11,UA,United Air Lines Inc.,ITO,"Hilo, HI: Hilo International",23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,11,UA,United Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",67.00,20.00,3.71,0.00,6.93,0.00,9.36,3.00,1.00,827.00,171.00,0.00,215.00,0.00,441.00
2022,11,UA,United Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",245.00,47.00,17.25,2.28,11.92,0.00,15.55,3.00,1.00,2200.00,621.00,105.00,356.00,0.00,1118.00
2022,11,UA,United Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",132.00,9.00,3.85,0.00,2.35,0.00,2.80,0.00,1.00,388.00,209.00,0.00,88.00,0.00,91.00
2022,11,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: Harry Reid International",1004.00,160.00,54.22,3.25,50.02,0.00,52.50,1.00,1.00,9593.00,2618.00,179.00,2452.00,0.00,4344.00
2022,11,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2030.00,222.00,87.67,3.15,50.22,0.00,80.96,11.00,0.00,16182.00,5928.00,730.00,1657.00,0.00,7867.00
2022,11,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",558.00,126.00,24.72,2.48,72.59,0.00,26.22,8.00,2.00,7593.00,1392.00,202.00,3710.00,0.00,2289.00
2022,11,UA,United Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",116.00,12.00,5.06,0.00,4.62,0.00,2.31,0.00,0.00,674.00,294.00,0.00,125.00,0.00,255.00
2022,11,UA,United Air Lines Inc.,LNK,"Lincoln, NE: Lincoln Airport",3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,41.00,0.00,0.00,0.00,0.00
2022,11,UA,United Air Lines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",54.00,8.00,2.07,0.00,2.92,0.00,3.00,0.00,0.00,384.00,91.00,0.00,136.00,0.00,157.00
2022,11,UA,United Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",267.00,55.00,22.58,0.54,9.60,1.00,21.28,2.00,0.00,2971.00,995.00,38.00,405.00,141.00,1392.00
2022,11,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1088.00,169.00,54.13,4.94,55.46,0.00,54.47,61.00,1.00,10725.00,3709.00,165.00,1787.00,0.00,5064.00
2022,11,UA,United Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",28.00,1.00,0.00,0.88,0.12,0.00,0.00,0.00,0.00,17.00,0.00,15.00,2.00,0.00,0.00
2022,11,UA,United Air Lines Inc.,MEM,"Memphis, TN: Memphis International",103.00,18.00,6.85,0.93,3.68,0.00,6.54,0.00,0.00,989.00,356.00,85.00,69.00,0.00,479.00
2022,11,UA,United Air Lines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",47.00,11.00,5.25,0.00,2.32,0.00,3.44,0.00,1.00,422.00,212.00,0.00,93.00,0.00,117.00
2022,11,UA,United Air Lines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",30.00,8.00,3.58,0.00,1.04,0.00,3.37,0.00,0.00,403.00,131.00,0.00,58.00,0.00,214.00
2022,11,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",453.00,104.00,30.71,2.35,41.98,0.00,28.96,1.00,0.00,5192.00,1628.00,196.00,1699.00,0.00,1669.00
2022,11,UA,United Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,26.00,0.00,0.00,0.00,0.00
2022,11,UA,United Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",108.00,19.00,8.81,0.03,1.63,0.00,8.53,0.00,0.00,1154.00,430.00,3.00,69.00,0.00,652.00
2022,11,UA,United Air Lines Inc.,MSO,"Missoula, MT: Missoula Montana",59.00,12.00,6.62,0.00,2.41,0.00,2.96,0.00,1.00,579.00,290.00,0.00,107.00,0.00,182.00
2022,11,UA,United Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",379.00,60.00,22.61,0.00,17.50,0.00,19.89,3.00,0.00,3749.00,909.00,0.00,1230.00,0.00,1610.00
2022,11,UA,United Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",524.00,100.00,36.95,1.57,24.51,0.00,36.97,0.00,1.00,5374.00,1797.00,87.00,936.00,0.00,2554.00
2022,11,UA,United Air Lines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,37.00,0.00,0.00,0.00,0.00
2022,11,UA,United Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",188.00,34.00,15.09,0.00,14.27,0.00,4.64,1.00,0.00,2470.00,940.00,0.00,398.00,0.00,1132.00
2022,11,UA,United Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",81.00,17.00,9.04,1.15,2.27,0.00,4.54,0.00,0.00,788.00,409.00,64.00,83.00,0.00,232.00
2022,11,UA,United Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",178.00,29.00,12.96,0.73,8.34,0.00,6.96,1.00,0.00,1851.00,735.00,66.00,324.00,0.00,726.00
2022,11,UA,United Air Lines Inc.,ONT,"Ontario, CA: Ontario International",41.00,6.00,2.85,0.00,1.54,0.00,1.61,0.00,0.00,182.00,68.00,0.00,49.00,0.00,65.00
2022,11,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6073.00,780.00,243.64,21.02,251.57,0.00,263.77,61.00,6.00,60642.00,18037.00,2308.00,16710.00,0.00,23587.00
2022,11,UA,United Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",98.00,19.00,4.43,0.00,2.64,0.00,11.93,1.00,0.00,952.00,208.00,0.00,61.00,0.00,683.00
2022,11,UA,United Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",239.00,54.00,11.91,2.63,17.28,0.00,22.18,6.00,0.00,4778.00,523.00,1476.00,527.00,0.00,2252.00
2022,11,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",501.00,72.00,26.50,0.00,16.36,0.00,29.15,0.00,1.00,4660.00,1380.00,0.00,702.00,0.00,2578.00
2022,11,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",258.00,33.00,10.29,0.09,9.59,0.00,13.04,1.00,0.00,1671.00,329.00,10.00,344.00,0.00,988.00
2022,11,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",714.00,104.00,45.85,2.12,18.40,0.00,37.62,1.00,0.00,5838.00,2543.00,107.00,671.00,0.00,2517.00
2022,11,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",206.00,33.00,15.78,0.00,7.43,0.00,9.80,2.00,0.00,1891.00,708.00,0.00,279.00,0.00,904.00
2022,11,UA,United Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",31.00,9.00,3.26,0.00,0.16,0.00,5.58,0.00,0.00,558.00,277.00,0.00,5.00,0.00,276.00
2022,11,UA,United Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",120.00,22.00,8.96,0.00,9.11,0.00,3.93,0.00,0.00,1134.00,392.00,0.00,356.00,0.00,386.00
2022,11,UA,United Air Lines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,11,UA,United Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",35.00,5.00,0.72,0.00,0.10,0.00,4.18,0.00,0.00,238.00,27.00,0.00,3.00,0.00,208.00
2022,11,UA,United Air Lines Inc.,RAP,"Rapid City, SD: Rapid City Regional",30.00,6.00,3.24,0.00,1.16,0.00,1.60,0.00,0.00,385.00,197.00,0.00,103.00,0.00,85.00
2022,11,UA,United Air Lines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",30.00,6.00,1.15,0.00,1.64,0.00,3.21,1.00,0.00,421.00,56.00,0.00,107.00,0.00,258.00
2022,11,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",477.00,77.00,30.74,0.00,15.12,0.00,31.13,1.00,0.00,4535.00,1692.00,0.00,548.00,0.00,2295.00
2022,11,UA,United Air Lines Inc.,RIC,"Richmond, VA: Richmond International",93.00,12.00,4.49,0.00,3.65,0.00,3.86,0.00,0.00,1289.00,912.00,0.00,174.00,0.00,203.00
2022,11,UA,United Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",154.00,29.00,11.12,0.00,4.99,0.00,12.89,0.00,1.00,2078.00,972.00,0.00,193.00,0.00,913.00
2022,11,UA,United Air Lines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",90.00,13.00,4.71,0.75,2.19,0.00,5.35,1.00,0.00,1236.00,460.00,12.00,57.00,0.00,707.00
2022,11,UA,United Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",435.00,59.00,19.74,0.61,18.09,0.00,20.56,2.00,1.00,3569.00,1064.00,136.00,566.00,0.00,1803.00
2022,11,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",768.00,90.00,40.80,0.00,12.75,0.00,36.45,2.00,0.00,4676.00,1710.00,0.00,483.00,0.00,2483.00
2022,11,UA,United Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",441.00,82.00,32.48,0.10,16.15,0.00,33.27,2.00,0.00,5067.00,1888.00,4.00,607.00,0.00,2568.00
2022,11,UA,United Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",52.00,8.00,0.65,0.00,1.97,0.00,5.38,0.00,0.00,384.00,25.00,0.00,74.00,0.00,285.00
2022,11,UA,United Air Lines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",88.00,15.00,3.79,0.00,4.34,0.00,6.87,0.00,0.00,885.00,255.00,0.00,148.00,0.00,482.00
2022,11,UA,United Air Lines Inc.,SBN,"South Bend, IN: South Bend International",14.00,4.00,1.87,0.00,0.93,0.00,1.20,0.00,0.00,310.00,173.00,0.00,51.00,0.00,86.00
2022,11,UA,United Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",30.00,8.00,2.48,0.00,2.96,0.00,2.57,0.00,0.00,376.00,115.00,0.00,75.00,0.00,186.00
2022,11,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",671.00,115.00,32.43,0.00,44.97,0.00,37.60,4.00,1.00,7896.00,2043.00,0.00,2365.00,0.00,3488.00
2022,11,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",3632.00,380.00,152.91,8.46,71.61,0.00,147.02,23.00,3.00,29711.00,14928.00,427.00,2590.00,0.00,11766.00
2022,11,UA,United Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",147.00,34.00,13.16,0.00,4.18,0.00,16.66,0.00,0.00,1649.00,606.00,0.00,147.00,0.00,896.00
2022,11,UA,United Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",191.00,31.00,13.72,1.00,10.96,0.00,5.32,0.00,0.00,1308.00,526.00,82.00,310.00,0.00,390.00
2022,11,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",82.00,12.00,4.28,0.00,4.35,0.00,3.37,0.00,0.00,663.00,293.00,0.00,109.00,0.00,261.00
2022,11,UA,United Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",281.00,46.00,17.75,0.00,11.57,0.00,16.68,1.00,1.00,2726.00,1079.00,0.00,496.00,0.00,1151.00
2022,11,UA,United Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",485.00,62.00,22.98,0.40,20.38,0.00,18.25,2.00,1.00,3170.00,1094.00,20.00,668.00,0.00,1388.00
2022,11,UA,United Air Lines Inc.,SPN,"Saipan, TT: Francisco C. Ada Saipan International",30.00,1.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,18.00,6.00,0.00,12.00,0.00,0.00
2022,11,UA,United Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",89.00,19.00,5.96,0.00,5.51,0.00,7.53,2.00,0.00,945.00,245.00,0.00,170.00,0.00,530.00
2022,11,UA,United Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",64.00,11.00,2.39,0.37,2.60,0.00,5.64,1.00,0.00,581.00,87.00,11.00,56.00,0.00,427.00
2022,11,UA,United Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",72.00,7.00,2.66,0.00,1.63,0.00,2.71,0.00,0.00,852.00,326.00,0.00,43.00,0.00,483.00
2022,11,UA,United Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",61.00,9.00,3.58,0.00,1.01,0.00,4.41,0.00,0.00,618.00,240.00,0.00,44.00,0.00,334.00
2022,11,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International",657.00,131.00,46.08,1.98,41.25,0.00,41.70,4.00,1.00,6840.00,2254.00,70.00,1342.00,0.00,3174.00
2022,11,UA,United Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",37.00,6.00,2.44,0.51,1.06,0.00,2.00,0.00,0.00,371.00,117.00,58.00,87.00,0.00,109.00
2022,11,UA,United Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",116.00,25.00,14.39,1.00,4.63,0.00,4.98,0.00,0.00,1254.00,680.00,25.00,225.00,0.00,324.00
2022,11,UA,United Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,11,UA,United Air Lines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",3.00,1.00,0.03,0.00,0.00,0.00,0.97,0.00,0.00,98.00,3.00,0.00,0.00,0.00,95.00
2022,11,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",738.00,142.00,55.58,0.25,15.86,0.89,69.41,1.00,0.00,6538.00,2377.00,49.00,676.00,17.00,3419.00
2022,11,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",215.00,43.00,21.09,0.00,4.19,2.00,15.72,1.00,0.00,1845.00,867.00,0.00,135.00,39.00,804.00
2022,11,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",203.00,38.00,16.26,1.44,2.82,0.00,17.49,1.00,0.00,1466.00,706.00,49.00,78.00,0.00,633.00
2022,11,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2668.00,442.00,170.72,0.83,63.00,1.44,206.00,19.00,1.00,19235.00,7123.00,55.00,2119.00,82.00,9856.00
2022,11,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",3009.00,562.00,198.22,5.03,135.96,1.23,221.56,18.00,10.00,24893.00,8588.00,317.00,5534.00,43.00,10411.00
2022,11,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",315.00,63.00,33.13,0.00,3.91,0.00,25.96,2.00,0.00,2809.00,1360.00,0.00,136.00,0.00,1313.00
2022,11,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",308.00,59.00,27.21,0.00,8.63,0.00,23.16,4.00,1.00,2466.00,1210.00,0.00,411.00,0.00,845.00
2022,11,WN,Southwest Airlines Co.,BLI,"Bellingham, WA: Bellingham International",90.00,22.00,4.37,0.00,3.56,0.22,13.85,0.00,1.00,926.00,199.00,0.00,93.00,7.00,627.00
2022,11,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",3681.00,540.00,195.65,5.78,76.35,2.84,259.39,22.00,1.00,26238.00,9855.00,315.00,3273.00,87.00,12708.00
2022,11,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",397.00,76.00,32.96,0.08,9.84,0.00,33.12,0.00,0.00,3300.00,1469.00,9.00,429.00,0.00,1393.00
2022,11,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",441.00,107.00,57.82,0.71,13.65,0.00,34.82,0.00,0.00,4470.00,2586.00,20.00,455.00,0.00,1409.00
2022,11,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",335.00,50.00,25.03,0.00,3.52,1.00,20.45,31.00,0.00,1792.00,915.00,0.00,103.00,29.00,745.00
2022,11,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",1799.00,306.00,92.41,0.00,52.29,0.98,160.32,22.00,7.00,11705.00,3427.00,0.00,1590.00,59.00,6629.00
2022,11,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5173.00,789.00,235.40,4.44,176.58,4.16,368.41,60.00,2.00,32605.00,11018.00,415.00,4907.00,104.00,16161.00
2022,11,WN,Southwest Airlines Co.,BZN,"Bozeman, MT: Bozeman Yellowstone International",172.00,35.00,15.88,0.00,7.05,0.00,12.06,2.00,1.00,1337.00,580.00,0.00,230.00,0.00,527.00
2022,11,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",273.00,58.00,26.27,0.00,9.50,0.00,22.24,0.00,0.00,2431.00,1115.00,0.00,355.00,0.00,961.00
2022,11,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",383.00,79.00,39.26,0.57,4.21,0.00,34.96,0.00,1.00,3220.00,1380.00,13.00,158.00,0.00,1669.00
2022,11,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",259.00,53.00,28.40,0.42,8.60,0.00,15.58,0.00,0.00,1816.00,934.00,36.00,266.00,0.00,580.00
2022,11,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",910.00,175.00,85.65,1.81,17.07,0.00,70.48,10.00,3.00,9038.00,4564.00,168.00,825.00,0.00,3481.00
2022,11,WN,Southwest Airlines Co.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",353.00,66.00,25.87,0.75,8.52,0.00,30.86,2.00,2.00,2896.00,1193.00,120.00,285.00,0.00,1298.00
2022,11,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",115.00,18.00,5.63,0.00,1.10,0.48,10.79,0.00,0.00,790.00,243.00,0.00,63.00,23.00,461.00
2022,11,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",201.00,50.00,25.35,0.00,5.44,0.00,19.21,0.00,0.00,1715.00,898.00,0.00,165.00,0.00,652.00
2022,11,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",5602.00,984.00,338.73,5.40,233.52,4.56,401.80,88.00,14.00,44194.00,14897.00,462.00,8935.00,115.00,19785.00
2022,11,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1305.00,299.00,85.20,7.62,96.88,1.84,107.46,11.00,1.00,14000.00,4034.00,587.00,4645.00,132.00,4602.00
2022,11,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",7404.00,1090.00,366.47,11.61,218.89,4.03,489.00,73.00,2.00,49762.00,17217.00,925.00,8245.00,201.00,23174.00
2022,11,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",146.00,31.00,10.40,0.00,3.47,0.00,17.14,0.00,0.00,1205.00,292.00,0.00,80.00,0.00,833.00
2022,11,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",297.00,68.00,36.04,0.00,5.09,0.00,26.87,0.00,0.00,3014.00,1450.00,0.00,172.00,0.00,1392.00
2022,11,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",132.00,23.00,6.33,0.00,2.95,0.00,13.72,1.00,0.00,898.00,151.00,0.00,73.00,0.00,674.00
2022,11,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",696.00,127.00,53.33,0.00,12.26,0.00,61.41,3.00,0.00,5294.00,2155.00,0.00,470.00,0.00,2669.00
2022,11,WN,Southwest Airlines Co.,EUG,"Eugene, OR: Mahlon Sweet Field",121.00,19.00,6.23,0.00,4.20,0.00,8.57,0.00,0.00,828.00,199.00,0.00,112.00,0.00,517.00
2022,11,WN,Southwest Airlines Co.,FAT,"Fresno, CA: Fresno Yosemite International",116.00,22.00,6.76,0.00,0.82,0.00,14.42,0.00,0.00,923.00,231.00,0.00,32.00,0.00,660.00
2022,11,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1254.00,261.00,116.36,0.82,56.14,0.64,87.04,31.00,1.00,11231.00,5099.00,18.00,1722.00,25.00,4367.00
2022,11,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",322.00,74.00,27.45,0.00,18.14,0.00,28.41,1.00,0.00,3027.00,1166.00,0.00,555.00,0.00,1306.00
2022,11,WN,Southwest Airlines Co.,GRR,"Grand Rapids, MI: Gerald R. Ford International",130.00,31.00,13.82,0.00,8.28,0.00,8.90,5.00,1.00,1161.00,575.00,0.00,257.00,0.00,329.00
2022,11,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International",93.00,21.00,7.67,0.00,1.16,0.00,12.16,0.00,0.00,589.00,196.00,0.00,26.00,0.00,367.00
2022,11,WN,Southwest Airlines Co.,HDN,"Hayden, CO: Yampa Valley",30.00,4.00,0.63,0.00,1.33,0.00,2.05,0.00,0.00,149.00,44.00,0.00,33.00,0.00,72.00
2022,11,WN,Southwest Airlines Co.,HNL,"Honolulu, HI: Daniel K Inouye International",1168.00,147.00,43.03,0.00,45.93,0.32,57.73,6.00,5.00,5914.00,2217.00,0.00,1354.00,6.00,2337.00
2022,11,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",3968.00,749.00,263.80,3.59,140.87,5.38,335.36,26.00,12.00,33684.00,11527.00,162.00,4846.00,142.00,17007.00
2022,11,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International",199.00,49.00,23.17,0.00,3.48,1.00,21.35,1.00,1.00,1992.00,927.00,0.00,159.00,17.00,889.00
2022,11,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",170.00,40.00,20.18,0.00,4.06,0.00,15.76,0.00,0.00,1833.00,867.00,0.00,108.00,0.00,858.00
2022,11,WN,Southwest Airlines Co.,IAH,"Houston, TX: George Bush Intercontinental/Houston",531.00,89.00,33.24,0.00,21.89,0.00,33.87,5.00,0.00,4468.00,1725.00,0.00,999.00,0.00,1744.00
2022,11,WN,Southwest Airlines Co.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",149.00,27.00,11.04,0.00,3.69,0.00,12.26,0.00,0.00,1298.00,423.00,0.00,183.00,0.00,692.00
2022,11,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",768.00,155.00,65.74,0.00,23.77,1.92,63.57,8.00,1.00,7021.00,2936.00,0.00,890.00,129.00,3066.00
2022,11,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",222.00,55.00,27.28,0.00,5.37,0.00,22.35,3.00,0.00,1797.00,901.00,0.00,153.00,0.00,743.00
2022,11,WN,Southwest Airlines Co.,ITO,"Hilo, HI: Hilo International",150.00,15.00,4.69,0.00,0.88,0.00,9.43,4.00,1.00,537.00,126.00,0.00,24.00,0.00,387.00
2022,11,WN,Southwest Airlines Co.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",205.00,35.00,13.28,0.00,3.83,0.00,17.89,1.00,0.00,1355.00,401.00,0.00,130.00,0.00,824.00
2022,11,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",329.00,73.00,37.07,0.81,7.70,0.00,27.42,0.00,1.00,2717.00,1234.00,30.00,219.00,0.00,1234.00
2022,11,WN,Southwest Airlines Co.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",300.00,44.00,17.14,0.00,11.13,0.00,15.73,0.00,0.00,1817.00,845.00,0.00,330.00,0.00,642.00
2022,11,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: Harry Reid International",6163.00,1219.00,359.58,11.97,354.82,2.92,489.71,32.00,5.00,53949.00,17404.00,886.00,13519.00,96.00,22044.00
